item,utility,twu,utility_percent,frequency,frequency_percent,support,category
ANTIQUE SILVER TEA GLASS ENGRAVED,10252.269999999997,384718.33999999997,0.11359576423249848,344,1.908884079684812,0.01908884079684812,Stars (High Utility + High Freq)
DOORMAT BLACK FLOCK ,10122.210000000003,252054.41000000015,0.11215469166066044,190,1.0543255091282393,0.010543255091282393,Stars (High Utility + High Freq)
RED DINER WALL CLOCK,10090.770000000006,356448.8800000004,0.11180633458193841,419,2.3250652017091173,0.023250652017091172,Stars (High Utility + High Freq)
ALARM CLOCK BAKELIKE IVORY,10068.149999999998,654029.2199999999,0.11155570363026233,524,2.907718772543144,0.02907718772543144,Stars (High Utility + High Freq)
DOORMAT WELCOME TO OUR HOME,10046.259999999984,519543.1700000003,0.11131316112220793,390,2.1641418345263856,0.021641418345263858,Stars (High Utility + High Freq)
WOODEN CROQUET GARDEN SET,10043.359999999995,338515.5600000002,0.11128102894891626,269,1.4927029576605073,0.014927029576605072,Stars (High Utility + High Freq)
PACK OF 60 PINK PAISLEY CAKE CASES,9994.469999999996,931407.6500000012,0.11073932482745566,781,4.333832750679763,0.04333832750679763,Stars (High Utility + High Freq)
HAND WARMER UNION JACK,9981.72,421661.9200000003,0.11059805406556937,476,2.641362854447589,0.02641362854447589,Stars (High Utility + High Freq)
PINK HAPPY BIRTHDAY BUNTING,9952.500000000015,272542.24000000017,0.11027429471950534,355,1.9699239775817101,0.019699239775817102,Stars (High Utility + High Freq)
COLOUR GLASS T-LIGHT HOLDER HANGING,9921.849999999953,543132.0300000003,0.10993469088798968,596,3.307252649686477,0.03307252649686477,Stars (High Utility + High Freq)
VINTAGE DOILY JUMBO BAG RED ,9802.890000000005,354916.25999999995,0.10861660697944141,240,1.331779590477776,0.01331779590477776,Stars (High Utility + High Freq)
REGENCY SUGAR BOWL GREEN,9796.180000000018,380611.26999999996,0.10854225977848021,256,1.4205648965096276,0.014205648965096277,Stars (High Utility + High Freq)
CHARLOTTE BAG PINK POLKADOT,9789.240000000014,1069030.0999999996,0.10846536416377497,673,3.734531934964763,0.03734531934964763,Stars (High Utility + High Freq)
CLOTHES PEGS RETROSPOT PACK 24 ,9787.440000000002,760715.551,0.10844542005621442,687,3.812219077742634,0.03812219077742634,Stars (High Utility + High Freq)
RED KITCHEN SCALES,9786.299999999997,524363.0400000002,0.10843278878809277,453,2.513733977026802,0.02513733977026802,Stars (High Utility + High Freq)
T-LIGHT GLASS FLUTED ANTIQUE,9756.379999999994,417669.12000000017,0.10810127340019947,333,1.847844181787914,0.01847844181787914,Stars (High Utility + High Freq)
NO SINGING METAL SIGN,9745.86,449117.50999999995,0.10798471117156865,481,2.669108262582543,0.026691082625825428,Stars (High Utility + High Freq)
FAMILY ALBUM WHITE PICTURE FRAME,9636.860000000002,436369.11,0.1067769846581875,344,1.908884079684812,0.01908884079684812,Stars (High Utility + High Freq)
SET OF 10 LED DOLLY LIGHTS,9622.360000000002,242579.82000000007,0.10661632379172853,288,1.598135508573331,0.015981355085733312,Stars (High Utility + High Freq)
SMALL GLASS HEART TRINKET POT,9609.980000000005,751169.6000000003,0.10647915265195187,529,2.9354641806780974,0.029354641806780976,Stars (High Utility + High Freq)
15CM CHRISTMAS GLASS BALL 20 LIGHTS,9607.709999999988,321089.1400000001,0.10645400091630604,243,1.348426835358748,0.013484268353587481,Stars (High Utility + High Freq)
LONDON BUS COFFEE MUG,9606.9,266879.6200000001,0.10644502606790397,295,1.636979079962266,0.016369790799622662,Stars (High Utility + High Freq)
METAL SIGN TAKE IT OR LEAVE IT ,9566.390000000009,355778.46000000014,0.10599617284719699,371,2.058709283613562,0.02058709283613562,Stars (High Utility + High Freq)
CHILDRENS CUTLERY RETROSPOT RED ,9557.929999999993,419025.35000000003,0.10590243554166284,268,1.4871538760335166,0.014871538760335165,Stars (High Utility + High Freq)
FELTCRAFT CUSHION BUTTERFLY,9499.249999999996,316664.3300000002,0.1052522576351931,329,1.825647855279951,0.01825647855279951,Stars (High Utility + High Freq)
LUNCH BAG VINTAGE LEAF DESIGN,9485.109999999982,580223.8500000001,0.10509558559024605,623,3.4570778536152265,0.034570778536152265,Stars (High Utility + High Freq)
TRADITIONAL WOODEN SKIPPING ROPE,9408.45999999997,472003.1399999997,0.10424629900996459,387,2.1474945896454134,0.021474945896454135,Stars (High Utility + High Freq)
POTTERING IN THE SHED METAL SIGN,9289.019999999995,753448.3,0.10292289667273324,533,2.957660507186061,0.029576605071860607,Stars (High Utility + High Freq)
SET OF 6 RIBBONS VINTAGE CHRISTMAS,9286.220000000016,673471.4400000003,0.10289187250541725,384,2.1308473447644416,0.021308473447644416,Stars (High Utility + High Freq)
MINI PAINT SET VINTAGE ,9265.56999999997,433618.0800000003,0.10266306927145968,273,1.51489928416847,0.015148992841684701,Stars (High Utility + High Freq)
NATURAL SLATE CHALKBOARD LARGE ,9247.570000000009,525026.3200000005,0.10246362819585587,462,2.5636757116697186,0.025636757116697186,Stars (High Utility + High Freq)
DOORMAT HOME SWEET HOME BLUE ,9172.699999999995,250685.35,0.10163406412193969,252,1.3983685700016648,0.013983685700016648,Stars (High Utility + High Freq)
SWEETHEART CAKESTAND 3 TIER,9122.599999999982,248349.91,0.10107895312817443,356,1.9754730592087009,0.01975473059208701,Stars (High Utility + High Freq)
VINTAGE CREAM DOG FOOD CONTAINER,9119.020000000006,452889.84000000026,0.10103928651424897,392,2.175239997780367,0.021752399977803673,Stars (High Utility + High Freq)
DOLLY GIRL LUNCH BOX,9039.789999999972,961396.3300000004,0.1001614133797973,699,3.8788080572665224,0.03878808057266522,Stars (High Utility + High Freq)
BAKING SET SPACEBOY DESIGN,8961.850000000013,377502.59000000055,0.09929783352243145,401,2.225181732423284,0.02225181732423284,Stars (High Utility + High Freq)
LADIES & GENTLEMEN METAL SIGN,8960.130000000014,486754.25999999983,0.09927877581965149,461,2.558126630042728,0.02558126630042728,Stars (High Utility + High Freq)
VINTAGE HEADS AND TAILS CARD GAME ,8954.050000000003,807970.35,0.09921140905633616,551,3.057543976471894,0.03057543976471894,Stars (High Utility + High Freq)
CHRISTMAS CRAFT LITTLE FRIENDS,8948.18000000003,792392.5600000008,0.09914636910556998,505,2.80228622163032,0.0280228622163032,Stars (High Utility + High Freq)
LUNCH BAG VINTAGE DOILY ,8923.800000000003,521676.46000000025,0.0988762372487235,545,3.0242494867099494,0.030242494867099495,Stars (High Utility + High Freq)
PHOTO FRAME CORNICE,8914.390000000005,417234.2000000002,0.09877197388642155,477,2.64691193607458,0.026469119360745797,Stars (High Utility + High Freq)
POSTAGE,8906.940000000004,10737.680000000002,0.09868942744124089,52,0.28855224460351814,0.002885522446035181,Khác
DOORMAT MULTICOLOUR STRIPE,8821.93,205187.73999999993,0.0977475115614011,192,1.0654236723822208,0.010654236723822208,Stars (High Utility + High Freq)
TRADITIONAL KNITTING NANCY,8763.500000000015,689084.6200000003,0.09710010366987042,572,3.174074690638699,0.031740746906386993,Stars (High Utility + High Freq)
CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,8705.440000000004,499739.7,0.0964567954004491,421,2.336163364963099,0.023361633649630988,Stars (High Utility + High Freq)
REGENCY TEA PLATE ROSES ,8685.550000000012,646444.1300000002,0.09623641301190651,381,2.1142000998834694,0.021142000998834693,Stars (High Utility + High Freq)
CHILDRENS CUTLERY POLKADOT PINK,8680.819999999998,472139.0000000003,0.09618400432926147,342,1.8977859164308306,0.018977859164308306,Stars (High Utility + High Freq)
AREA PATROLLED METAL SIGN,8596.29,427083.5400000002,0.09524740687810454,427,2.369457854725043,0.02369457854725043,Stars (High Utility + High Freq)
REGENCY TEA PLATE GREEN ,8584.090000000006,595481.2100000007,0.09511223014908393,336,1.8644914266688863,0.018644914266688864,Stars (High Utility + High Freq)
ZINC FOLKART SLEIGH BELLS,8575.73000000001,662221.22,0.09501960084952558,428,2.3750069363520336,0.023750069363520337,Stars (High Utility + High Freq)
RED RETROSPOT PEG BAG,8567.000000000031,597189.9810000003,0.09492287192785775,459,2.5470284667887464,0.025470284667887463,Stars (High Utility + High Freq)
SET/20 RED RETROSPOT PAPER NAPKINS ,8552.86,905362.9210000001,0.09476619988291055,840,4.661228566672216,0.04661228566672216,Stars (High Utility + High Freq)
BLUE HAPPY BIRTHDAY BUNTING,8549.800000000008,274903.75000000023,0.09473229490005791,337,1.870040508295877,0.01870040508295877,Stars (High Utility + High Freq)
LARGE WHITE HEART OF WICKER,8528.409999999965,384697.7900000004,0.09449529242188108,552,3.0630930580988847,0.030630930580988848,Stars (High Utility + High Freq)
HAND WARMER RED LOVE HEART,8512.01,404821.69000000035,0.0943135794418865,386,2.141945508018423,0.02141945508018423,Stars (High Utility + High Freq)
RED RETROSPOT PICNIC BAG,8476.639999999985,517933.06000000087,0.09392167772832402,450,2.4970867321458297,0.024970867321458298,Stars (High Utility + High Freq)
TRADITIONAL MODELLING CLAY,8419.120000000006,439550.9900000006,0.09328435269117118,367,2.036512957105599,0.02036512957105599,Stars (High Utility + High Freq)
LUNCH BAG DOILEY PATTERN ,8409.740000000002,278647.75000000023,0.09318042173066182,440,2.4415959158759226,0.024415959158759225,Stars (High Utility + High Freq)
PINK CREAM FELT CRAFT TRINKET BOX ,8363.670000000006,670094.9300000004,0.09266996337771259,592,3.2850563231785137,0.03285056323178514,Stars (High Utility + High Freq)
MULTI COLOUR SILVER T-LIGHT HOLDER,8320.589999999976,318448.85999999987,0.09219263440343281,326,1.809000610398979,0.01809000610398979,Stars (High Utility + High Freq)
SMALL WHITE HEART OF WICKER,8230.720000000016,468640.2,0.09119686943318035,613,3.4015870373453194,0.034015870373453196,Stars (High Utility + High Freq)
RED METAL BOX TOP SECRET,8221.370000000003,282649.5600000002,0.09109327087446356,231,1.2818378558348593,0.012818378558348593,Stars (High Utility + High Freq)
FELTCRAFT BUTTERFLY HEARTS,8050.239999999986,454234.36,0.08919714024845495,461,2.558126630042728,0.02558126630042728,Stars (High Utility + High Freq)
ALARM CLOCK BAKELIKE ORANGE,8022.699999999999,481725.4399999999,0.08889199540278063,397,2.2029854059153213,0.02202985405915321,Stars (High Utility + High Freq)
BOX OF 6 MINI 50'S CRACKERS,7991.239999999966,461629.52,0.08854341672286309,361,2.003218467343655,0.020032184673436548,Stars (High Utility + High Freq)
DELUXE SEWING KIT ,7979.100000000011,561791.6500000003,0.08840890479742829,298,1.6536263248432386,0.016536263248432385,Stars (High Utility + High Freq)
FAWN BLUE HOT WATER BOTTLE,7976.029999999994,660436.6500000004,0.08837488901397783,405,2.247378058931247,0.02247378058931247,Stars (High Utility + High Freq)
60 CAKE CASES VINTAGE CHRISTMAS,7974.919999999976,990939.53,0.08836259014764869,581,3.224016425281616,0.03224016425281616,Stars (High Utility + High Freq)
FAMILY PHOTO FRAME CORNICE,7970.0399999999845,288400.62000000017,0.08830851945604054,246,1.3650740802397203,0.013650740802397204,Stars (High Utility + High Freq)
CHICK GREY HOT WATER BOTTLE,7957.769999999999,666210.6500000005,0.08817256712283714,378,2.097552855002497,0.02097552855002497,Stars (High Utility + High Freq)
HANGING JAM JAR T-LIGHT HOLDER,7909.839999999974,239188.77000000022,0.08764149985874183,330,1.8311969369069419,0.018311969369069418,Stars (High Utility + High Freq)
BOX OF 6 MINI VINTAGE CRACKERS,7841.029999999972,453761.9100000005,0.08687908094694585,347,1.9255313245657844,0.019255313245657844,Stars (High Utility + High Freq)
REGENCY MILK JUG PINK ,7827.9000000000015,396132.8600000003,0.08673359976235265,271,1.5038011209144886,0.015038011209144886,Stars (High Utility + High Freq)
RED RETROSPOT ROUND CAKE TINS,7824.589999999984,418289.25100000005,0.08669692476456078,297,1.6480772432162478,0.016480772432162477,Stars (High Utility + High Freq)
WHITE METAL LANTERN,7824.019999999998,329800.09000000014,0.08669060913050015,296,1.6425281615892569,0.01642528161589257,Stars (High Utility + High Freq)
WOODEN SCHOOL COLOURING SET,7799.520000000011,441623.76000000024,0.08641914766648343,388,2.153043671272404,0.021530436712724043,Stars (High Utility + High Freq)
RED RETROSPOT UMBRELLA,7775.809999999991,475486.52000000025,0.08615643944967341,312,1.7313134676211088,0.017313134676211088,Stars (High Utility + High Freq)
HAND WARMER RED RETROSPOT,7757.62999999999,341592.9300000001,0.08595500396331314,358,1.9865712224626826,0.019865712224626825,Stars (High Utility + High Freq)
WOODEN ADVENT CALENDAR RED,7729.639999999996,192372.23000000013,0.08564487309074861,118,0.6547916319849065,0.006547916319849065,Khác
PANTRY ROLLING PIN,7725.02,280188.87000000005,0.08559368321467692,203,1.1264635702791188,0.011264635702791188,Stars (High Utility + High Freq)
PACK OF 12 LONDON TISSUES ,7647.799999999992,744965.8700000005,0.08473808100033467,492,2.7301481604794406,0.027301481604794408,Stars (High Utility + High Freq)
HANGING HEART ZINC T-LIGHT HOLDER,7627.579999999956,807467.5600000005,0.0845140421920722,578,3.207369180400644,0.03207369180400644,Stars (High Utility + High Freq)
VINTAGE RED KITCHEN CABINET,7625.0,22123.91,0.08448545563790275,35,0.19421785694467567,0.0019421785694467566,Khác
GRAND CHOCOLATECANDLE,7601.300000000023,224670.66,0.08422285822169076,267,1.4816047944065258,0.014816047944065257,Stars (High Utility + High Freq)
ICE CREAM SUNDAE LIP GLOSS,7566.960000000003,217995.04000000018,0.0838423689696767,230,1.2762887742078686,0.012762887742078685,Stars (High Utility + High Freq)
SILVER HANGING T-LIGHT HOLDER,7563.239999999989,254982.61000000022,0.083801151147385,284,1.575939182065368,0.01575939182065368,Stars (High Utility + High Freq)
SET OF 6 SOLDIER SKITTLES,7545.290000000007,608731.88,0.08360226407476876,394,2.186338161034349,0.02186338161034349,Stars (High Utility + High Freq)
REVOLVER WOODEN RULER ,7542.4399999999905,485181.94000000035,0.08357068590446458,296,1.6425281615892569,0.01642528161589257,Stars (High Utility + High Freq)
EDWARDIAN PARASOL RED,7499.119999999992,311690.56000000006,0.08309069771584374,273,1.51489928416847,0.015148992841684701,Stars (High Utility + High Freq)
SET OF 3 NOTEBOOKS IN PARCEL,7483.340000000006,560368.1400000007,0.08291585437289753,380,2.1086510182564786,0.021086510182564785,Stars (High Utility + High Freq)
SET 6 PAPER TABLE LANTERN HEARTS ,7477.080000000003,276700.89999999997,0.08284649319882624,280,1.5537428555574053,0.015537428555574053,Stars (High Utility + High Freq)
BREAD BIN DINER STYLE RED ,7470.919999999985,238899.49999999997,0.08277824003073037,214,1.1875034681760168,0.011875034681760169,Stars (High Utility + High Freq)
 SET 2 TEA TOWELS I LOVE LONDON ,7467.9000000000015,257960.47000000006,0.08274477825026806,253,1.4039176516286553,0.014039176516286554,Stars (High Utility + High Freq)
DOORMAT 3 SMILEY CATS,7458.279999999997,265483.52000000014,0.08263818807541731,223,1.2374452028189333,0.012374452028189334,Stars (High Utility + High Freq)
BLUE HARMONICA IN BOX ,7442.860000000006,661955.0900000009,0.08246733355398313,513,2.846678874646246,0.02846678874646246,Stars (High Utility + High Freq)
"SET 3 RETROSPOT TEA,COFFEE,SUGAR",7421.259999999991,486559.90100000025,0.0822280042632579,375,2.080905610121525,0.020809056101215247,Stars (High Utility + High Freq)
FELTCRAFT PRINCESS CHARLOTTE DOLL,7412.470000000001,450587.7000000007,0.0821306105380046,413,2.291770711947173,0.022917707119471727,Stars (High Utility + High Freq)
DOORMAT UNION JACK GUNS AND ROSES,7370.519999999999,347876.93000000005,0.08166580203124915,196,1.0876199988901836,0.010876199988901837,Stars (High Utility + High Freq)
VINTAGE DOILY TRAVEL SEWING KIT,7365.029999999992,552800.27,0.0816049725031898,375,2.080905610121525,0.020809056101215247,Stars (High Utility + High Freq)
ICE CREAM PEN LIP GLOSS ,7318.740000000003,268611.6900000002,0.08109207653709437,231,1.2818378558348593,0.012818378558348593,Stars (High Utility + High Freq)
VICTORIAN SEWING BOX LARGE,7297.250000000001,333434.79000000015,0.0808539660529424,155,0.8601076521835637,0.008601076521835636,Stars (High Utility + High Freq)
WOODEN BOX OF DOMINOES,7242.290000000006,833763.6000000006,0.08024500596876422,543,3.013151323455968,0.03013151323455968,Stars (High Utility + High Freq)
LUNCH BAG DOLLY GIRL DESIGN,7232.980000000002,553603.8099999998,0.08014185061243777,601,3.3349980578214304,0.033349980578214304,Stars (High Utility + High Freq)
WHITE WOOD GARDEN PLANT LADDER,7188.679999999964,275666.86999999994,0.07965100396525582,397,2.2029854059153213,0.02202985405915321,Stars (High Utility + High Freq)
SET OF 20 KIDS COOKIE CUTTERS,7173.950000000003,671086.1800000004,0.07948779468505346,449,2.491537650518839,0.02491537650518839,Stars (High Utility + High Freq)
PAINTED METAL PEARS ASSORTED,7117.130000000041,220186.4710000001,0.07885822568972986,350,1.9421785694467568,0.019421785694467567,Stars (High Utility + High Freq)
PACK OF 72 SKULL CAKE CASES,7110.529999999992,743600.9999999995,0.0787850972953411,603,3.346096221075412,0.03346096221075412,Stars (High Utility + High Freq)
TOY TIDY PINK POLKADOT,7087.140000000016,573382.2900000005,0.07852593469765343,448,2.485988568891848,0.024859885688918483,Stars (High Utility + High Freq)
60 TEATIME FAIRY CAKE CASES,7046.219999999991,922052.5610000003,0.0780725386524462,753,4.178458465124022,0.04178458465124022,Stars (High Utility + High Freq)
